Name,Price,Date,Time
Litecoin,65.16,24-01-2024,21:14:00
Litecoin,65.16,24-01-2024,21:15:00
Litecoin,65.33,24-01-2024,21:16:00
Litecoin,65.33,24-01-2024,21:17:00
Litecoin,65.33,24-01-2024,21:18:00
Litecoin,65.33,24-01-2024,21:19:00
Litecoin,65.33,24-01-2024,21:20:00
Litecoin,65.48,24-01-2024,21:21:00
Litecoin,65.48,24-01-2024,21:21:58
Litecoin,65.48,24-01-2024,21:23:00
Litecoin,65.48,24-01-2024,21:24:01
Litecoin,65.48,24-01-2024,21:25:00
Litecoin,65.35,24-01-2024,21:26:00
Litecoin,65.35,24-01-2024,21:26:59
Litecoin,65.35,24-01-2024,21:27:59
Litecoin,65.35,24-01-2024,21:29:00
Litecoin,65.35,24-01-2024,21:30:00
Litecoin,65.47,24-01-2024,21:31:00
Litecoin,65.47,24-01-2024,21:32:01
Litecoin,65.47,24-01-2024,21:33:00
Litecoin,65.47,24-01-2024,21:34:00
Litecoin,65.47,24-01-2024,21:35:00
Litecoin,65.5,24-01-2024,21:36:00
Litecoin,65.5,24-01-2024,21:37:00
Litecoin,65.5,24-01-2024,21:38:00
Litecoin,65.5,24-01-2024,21:39:01
Litecoin,65.5,24-01-2024,21:39:59
Litecoin,65.34,24-01-2024,21:41:00
Litecoin,65.34,24-01-2024,21:42:01
Litecoin,65.34,24-01-2024,21:43:00
Litecoin,65.34,24-01-2024,21:44:00
Litecoin,65.34,24-01-2024,21:45:00
Litecoin,65.26,24-01-2024,21:46:00
Litecoin,65.26,24-01-2024,21:47:00
Litecoin,65.26,24-01-2024,21:47:59
Litecoin,65.26,24-01-2024,21:49:01
Litecoin,65.26,24-01-2024,21:50:00
Litecoin,65.28,24-01-2024,21:51:00
Litecoin,65.28,24-01-2024,21:52:00
Litecoin,65.28,24-01-2024,21:52:59
Litecoin,65.28,24-01-2024,21:54:00
Litecoin,65.28,24-01-2024,21:55:00
Litecoin,65.46,24-01-2024,21:56:00
Litecoin,65.46,24-01-2024,21:57:00
Litecoin,65.46,24-01-2024,21:58:00
Litecoin,65.46,24-01-2024,21:58:59
Litecoin,65.46,24-01-2024,22:00:00
Litecoin,65.46,24-01-2024,22:01:00
Litecoin,65.46,24-01-2024,22:01:59
Litecoin,65.46,24-01-2024,22:03:00
Litecoin,65.46,24-01-2024,22:03:58
Litecoin,65.46,24-01-2024,22:05:01
Litecoin,65.41,24-01-2024,22:06:00
Litecoin,65.41,24-01-2024,22:07:01
Litecoin,65.41,24-01-2024,22:08:00
Litecoin,65.41,24-01-2024,22:09:01
Litecoin,65.41,24-01-2024,22:10:01
Litecoin,65.37,24-01-2024,22:10:59
Litecoin,65.37,24-01-2024,22:12:01
Litecoin,65.37,24-01-2024,22:13:00
Litecoin,65.37,24-01-2024,22:13:59
Litecoin,65.37,24-01-2024,22:15:00
Litecoin,65.46,24-01-2024,22:16:01
Litecoin,65.46,24-01-2024,22:17:01
Litecoin,65.46,24-01-2024,22:17:59
Litecoin,65.46,24-01-2024,22:19:00
Litecoin,65.46,24-01-2024,22:19:59
Litecoin,65.59,24-01-2024,22:21:01
Litecoin,65.59,24-01-2024,22:22:01
Litecoin,65.59,24-01-2024,22:23:01
Litecoin,65.59,24-01-2024,22:23:59
Litecoin,65.59,24-01-2024,22:25:00
Litecoin,65.67,24-01-2024,22:26:01
Litecoin,65.67,24-01-2024,22:27:00
Litecoin,65.67,24-01-2024,22:28:01
Litecoin,65.67,24-01-2024,22:29:00
Litecoin,65.67,24-01-2024,22:29:59
Litecoin,65.67,24-01-2024,22:31:00
Litecoin,65.67,24-01-2024,22:32:00
Litecoin,65.67,24-01-2024,22:33:00
Litecoin,65.67,24-01-2024,22:34:00
Litecoin,65.73,24-01-2024,22:35:00
Litecoin,65.6,24-01-2024,22:36:01
Litecoin,65.6,24-01-2024,22:36:59
Litecoin,65.6,24-01-2024,22:38:01
Litecoin,65.6,24-01-2024,22:39:00
Litecoin,65.6,24-01-2024,22:40:01
Litecoin,65.59,24-01-2024,22:41:00
Litecoin,65.59,24-01-2024,22:42:00
Litecoin,65.59,24-01-2024,22:43:00
Litecoin,65.59,24-01-2024,22:44:01
Litecoin,65.59,24-01-2024,22:44:59
Litecoin,65.72,24-01-2024,22:46:00
Litecoin,65.72,24-01-2024,22:47:00
Litecoin,65.72,24-01-2024,22:48:00
Litecoin,65.72,24-01-2024,22:49:00
Litecoin,65.72,24-01-2024,22:50:00
Litecoin,65.73,24-01-2024,22:51:00
Litecoin,65.73,24-01-2024,22:52:01
Litecoin,65.73,24-01-2024,22:53:00
Litecoin,65.73,24-01-2024,22:54:00
Litecoin,65.73,24-01-2024,22:55:01
Litecoin,65.89,24-01-2024,22:56:00
Litecoin,65.89,24-01-2024,22:57:00
Litecoin,65.89,24-01-2024,22:58:01
Litecoin,65.89,24-01-2024,22:59:01
Litecoin,65.89,24-01-2024,22:59:59
Litecoin,65.89,24-01-2024,23:01:01
Litecoin,65.89,24-01-2024,23:01:59
Litecoin,65.89,24-01-2024,23:03:01
Litecoin,65.89,24-01-2024,23:04:00
Litecoin,65.89,24-01-2024,23:05:01
Litecoin,65.87,24-01-2024,23:06:00
Litecoin,65.87,24-01-2024,23:07:00
Litecoin,65.87,24-01-2024,23:07:59
Litecoin,65.87,24-01-2024,23:09:00
Litecoin,65.87,24-01-2024,23:10:01
Litecoin,65.91,24-01-2024,23:11:00
Litecoin,65.91,24-01-2024,23:11:59
Litecoin,65.91,24-01-2024,23:13:01
Litecoin,65.91,24-01-2024,23:14:01
Litecoin,65.91,24-01-2024,23:14:59
Litecoin,65.95,24-01-2024,23:16:01
Litecoin,65.95,24-01-2024,23:17:01
Litecoin,65.95,24-01-2024,23:18:00
Litecoin,65.95,24-01-2024,23:19:00
Litecoin,65.95,24-01-2024,23:20:00
Litecoin,65.86,24-01-2024,23:21:01
Litecoin,65.86,24-01-2024,23:22:00
Litecoin,65.86,24-01-2024,23:23:00
Litecoin,65.86,24-01-2024,23:24:00
Litecoin,65.86,24-01-2024,23:25:00
Litecoin,65.82,24-01-2024,23:26:01
Litecoin,65.82,24-01-2024,23:27:01
Litecoin,65.82,24-01-2024,23:28:01
Litecoin,65.82,24-01-2024,23:29:00
Litecoin,65.82,24-01-2024,23:30:00
Litecoin,65.91,24-01-2024,23:31:01
Litecoin,65.91,24-01-2024,23:32:01
Litecoin,65.91,24-01-2024,23:33:00
Litecoin,65.91,24-01-2024,23:33:59
Litecoin,65.91,24-01-2024,23:35:01
Litecoin,65.86,24-01-2024,23:35:59
Litecoin,65.86,24-01-2024,23:37:00
Litecoin,65.86,24-01-2024,23:38:00
Litecoin,65.86,24-01-2024,23:39:00
Litecoin,65.86,24-01-2024,23:40:01
Litecoin,65.68,24-01-2024,23:41:00
Litecoin,65.68,24-01-2024,23:42:00
Litecoin,65.68,24-01-2024,23:42:59
Litecoin,65.68,24-01-2024,23:43:59
Litecoin,65.68,24-01-2024,23:45:00
Litecoin,65.66,24-01-2024,23:46:01
Litecoin,65.66,24-01-2024,23:47:00
Litecoin,65.66,24-01-2024,23:47:59
Litecoin,65.66,24-01-2024,23:49:00
Litecoin,65.66,24-01-2024,23:50:01
Litecoin,65.56,24-01-2024,23:51:00
Litecoin,65.56,24-01-2024,23:51:59
Litecoin,65.56,24-01-2024,23:53:00
Litecoin,65.56,24-01-2024,23:54:00
Litecoin,65.56,24-01-2024,23:54:59
Litecoin,65.22,24-01-2024,23:56:00
Litecoin,65.22,24-01-2024,23:56:59
Litecoin,65.22,24-01-2024,23:57:59
Litecoin,65.22,24-01-2024,23:58:59
Litecoin,64.76,25-01-2024,21:19:01
Litecoin,64.76,25-01-2024,21:20:00
Litecoin,64.68,25-01-2024,21:21:00
Litecoin,64.68,25-01-2024,21:22:00
Litecoin,64.68,25-01-2024,21:22:59
Litecoin,64.68,25-01-2024,21:24:01
Litecoin,64.68,25-01-2024,21:24:58
Litecoin,64.63,25-01-2024,21:26:01
Litecoin,64.63,25-01-2024,21:27:00
Litecoin,64.63,25-01-2024,21:28:00
Litecoin,64.63,25-01-2024,21:29:01
Litecoin,64.88,25-01-2024,22:36:00
Litecoin,64.88,25-01-2024,22:37:00
Litecoin,64.88,25-01-2024,22:37:59
Litecoin,64.88,25-01-2024,22:39:00
Litecoin,64.88,25-01-2024,22:40:00
Litecoin,64.62,25-01-2024,22:41:00
Litecoin,64.62,25-01-2024,22:42:01
Litecoin,64.62,25-01-2024,22:43:00
Litecoin,64.62,25-01-2024,22:44:01
Litecoin,64.62,25-01-2024,22:45:00
Litecoin,64.66,25-01-2024,22:46:00
Litecoin,64.66,25-01-2024,22:47:00
Litecoin,64.66,25-01-2024,22:48:00
Litecoin,64.66,25-01-2024,22:48:59
Litecoin,64.66,25-01-2024,22:50:00
Litecoin,64.7,25-01-2024,22:51:01
Litecoin,64.7,25-01-2024,22:52:00
Litecoin,64.7,25-01-2024,22:53:01
Litecoin,64.7,25-01-2024,22:54:00
Litecoin,64.7,25-01-2024,22:55:00
Litecoin,64.97,25-01-2024,22:56:00
Litecoin,64.97,25-01-2024,22:57:00
Litecoin,64.97,25-01-2024,22:58:00
Litecoin,64.97,25-01-2024,22:59:00
Litecoin,64.97,25-01-2024,23:00:00
Litecoin,64.94,25-01-2024,23:01:00
Litecoin,64.94,25-01-2024,23:02:00
Litecoin,64.94,25-01-2024,23:02:59
Litecoin,64.94,25-01-2024,23:04:00
Litecoin,64.94,25-01-2024,23:05:01
Litecoin,65.06,25-01-2024,23:06:02
Litecoin,65.06,25-01-2024,23:07:01
Litecoin,65.06,25-01-2024,23:08:00
Litecoin,65.06,25-01-2024,23:09:00
Litecoin,65.06,25-01-2024,23:10:00
Litecoin,65.11,25-01-2024,23:11:01
Litecoin,65.11,25-01-2024,23:12:00
Litecoin,65.11,25-01-2024,23:13:01
Litecoin,65.11,25-01-2024,23:14:00
Litecoin,65.11,25-01-2024,23:15:01
Litecoin,65.13,25-01-2024,23:16:01
Litecoin,65.13,25-01-2024,23:17:01
Litecoin,65.13,25-01-2024,23:17:59
Litecoin,65.13,25-01-2024,23:19:00
Litecoin,65.13,25-01-2024,23:20:00
Litecoin,65.14,25-01-2024,23:21:00
Litecoin,65.14,25-01-2024,23:22:00
Litecoin,65.14,25-01-2024,23:23:00
Litecoin,65.14,25-01-2024,23:24:00
Litecoin,65.14,25-01-2024,23:25:00
Litecoin,65.15,25-01-2024,23:26:00
Litecoin,65.15,25-01-2024,23:26:59
Litecoin,65.15,25-01-2024,23:28:00
Litecoin,65.15,25-01-2024,23:29:00
Litecoin,65.15,25-01-2024,23:30:00
Litecoin,65.16,25-01-2024,23:31:01
Litecoin,65.16,25-01-2024,23:32:00
Litecoin,65.16,25-01-2024,23:33:01
Litecoin,65.16,25-01-2024,23:34:00
Litecoin,65.16,25-01-2024,23:34:58
Litecoin,65.32,25-01-2024,23:36:02
Litecoin,65.32,25-01-2024,23:37:00
Litecoin,65.32,25-01-2024,23:38:01
Litecoin,65.32,25-01-2024,23:39:00
Litecoin,65.32,25-01-2024,23:40:01
Litecoin,65.43,25-01-2024,23:41:00
Litecoin,65.43,25-01-2024,23:42:00
Litecoin,65.43,25-01-2024,23:43:00
Litecoin,65.43,25-01-2024,23:43:59
Litecoin,65.43,25-01-2024,23:44:59
Litecoin,65.59,25-01-2024,23:46:00
Litecoin,65.59,25-01-2024,23:47:00
Litecoin,65.59,25-01-2024,23:47:59
Litecoin,65.59,25-01-2024,23:49:15
Litecoin,65.59,25-01-2024,23:50:01
Litecoin,65.6,25-01-2024,23:51:00
Litecoin,65.6,25-01-2024,23:52:01
Litecoin,65.6,25-01-2024,23:52:58
Litecoin,65.6,25-01-2024,23:54:00
Litecoin,65.6,25-01-2024,23:55:00
Litecoin,65.56,25-01-2024,23:55:59
Litecoin,65.56,25-01-2024,23:57:00
Litecoin,65.56,25-01-2024,23:57:59
Litecoin,65.56,25-01-2024,23:59:00
Litecoin,65.63,26-01-2024,14:34:01
Litecoin,65.63,26-01-2024,14:35:00
Litecoin,65.63,26-01-2024,14:36:01
Litecoin,65.63,26-01-2024,14:37:00
Litecoin,65.63,26-01-2024,14:38:00
Litecoin,65.63,26-01-2024,14:38:59
Litecoin,65.63,26-01-2024,14:40:00
Litecoin,65.66,26-01-2024,14:40:59
Litecoin,65.66,26-01-2024,14:42:00
Litecoin,65.66,26-01-2024,14:43:00
Litecoin,65.66,26-01-2024,14:44:01
Litecoin,65.66,26-01-2024,14:45:00
Litecoin,65.65,26-01-2024,14:46:00
Litecoin,65.65,26-01-2024,14:46:59
Litecoin,65.65,26-01-2024,14:48:00
Litecoin,65.65,26-01-2024,14:49:00
Litecoin,65.65,26-01-2024,14:49:59
Litecoin,65.69,26-01-2024,14:51:00
Litecoin,65.69,26-01-2024,14:52:01
Litecoin,65.69,26-01-2024,14:52:59
Litecoin,65.69,26-01-2024,14:54:00
Litecoin,65.69,26-01-2024,14:55:01
Litecoin,65.72,26-01-2024,14:56:00
Litecoin,65.72,26-01-2024,14:57:00
Litecoin,65.72,26-01-2024,14:58:00
Litecoin,65.72,26-01-2024,14:59:00
Litecoin,65.73,26-01-2024,15:06:00
Litecoin,65.73,26-01-2024,15:07:00
Litecoin,65.73,26-01-2024,15:10:01
Litecoin,65.83,26-01-2024,15:10:59
Litecoin,65.83,26-01-2024,15:12:01
Litecoin,67.36,27-01-2024,22:31:01
Litecoin,67.36,27-01-2024,22:32:00
Litecoin,67.36,27-01-2024,22:32:59
Litecoin,67.36,27-01-2024,22:34:00
Litecoin,67.36,27-01-2024,22:35:01
Litecoin,67.57,27-01-2024,22:36:01
Litecoin,67.57,27-01-2024,22:37:00
Litecoin,67.57,27-01-2024,22:38:00
Litecoin,67.57,27-01-2024,22:39:00
Litecoin,67.57,27-01-2024,22:40:01
Litecoin,67.58,27-01-2024,22:41:00
Litecoin,67.58,27-01-2024,22:42:00
Litecoin,67.58,27-01-2024,22:42:59
Litecoin,67.58,27-01-2024,22:44:00
Litecoin,67.58,27-01-2024,22:45:00
Litecoin,67.6,27-01-2024,22:46:00
Litecoin,67.6,27-01-2024,22:47:01
Litecoin,67.6,27-01-2024,22:48:00
Litecoin,67.6,27-01-2024,22:49:01
Litecoin,67.6,27-01-2024,22:49:59
Litecoin,67.62,27-01-2024,22:51:00
Litecoin,67.62,27-01-2024,22:52:00
Litecoin,67.62,27-01-2024,22:52:59
Litecoin,67.62,27-01-2024,22:54:01
Litecoin,67.62,27-01-2024,22:55:00
Litecoin,67.62,27-01-2024,22:56:00
Litecoin,67.62,27-01-2024,22:57:01
Litecoin,67.62,27-01-2024,22:58:00
Litecoin,67.62,27-01-2024,22:59:00
Litecoin,67.62,27-01-2024,23:00:00
Litecoin,67.56,27-01-2024,23:01:01
Litecoin,67.56,27-01-2024,23:02:00
Litecoin,67.56,27-01-2024,23:03:00
Litecoin,67.56,27-01-2024,23:03:58
Litecoin,67.56,27-01-2024,23:05:00
Litecoin,67.63,27-01-2024,23:06:00
Litecoin,67.63,27-01-2024,23:06:59
Litecoin,67.63,27-01-2024,23:08:00
Litecoin,67.63,27-01-2024,23:09:01
Litecoin,67.63,27-01-2024,23:10:00
Litecoin,67.67,27-01-2024,23:11:00
Litecoin,67.67,27-01-2024,23:12:01
Litecoin,67.67,27-01-2024,23:13:00
Litecoin,67.67,27-01-2024,23:14:01
Litecoin,67.67,27-01-2024,23:15:00
Litecoin,67.67,27-01-2024,23:16:00
Litecoin,67.67,27-01-2024,23:17:00
Litecoin,67.67,27-01-2024,23:18:01
Litecoin,67.67,27-01-2024,23:19:01
Litecoin,67.67,27-01-2024,23:20:00
Litecoin,67.61,27-01-2024,23:21:00
Litecoin,67.61,27-01-2024,23:22:01
Litecoin,67.61,27-01-2024,23:23:00
Litecoin,67.61,27-01-2024,23:24:00
Litecoin,67.61,27-01-2024,23:25:00
Litecoin,67.6,27-01-2024,23:26:01
Litecoin,67.6,27-01-2024,23:27:00
Litecoin,67.6,27-01-2024,23:28:00
Litecoin,66.29,01-02-2024,16:37:01
Litecoin,66.29,01-02-2024,16:38:00
